Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
077360,KR7077360006,덕산하이메탈,KOSDAQ,우량기업부,8020,1,120,1.52,7790,8090,7560,2007593,15718726975,364404756040,45437002,KSQ
452260,KR7452260003,한화갤러리아,KOSPI,,1877,1,25,1.35,1852,1940,1819,3702052,6946561431,363874487970,193859610,STK
084010,KR7084010008,대한제강,KOSPI,,10570,1,50,0.48,10310,10680,10310,173320,1824963710,363307769720,34371596,STK
272450,KR7272450008,진에어,KOSPI,,6910,2,-20,-0.29,6930,7000,6830,201717,1386458335,360702000000,52200000,STK
417310,KR7417310000,코람코더원리츠,KOSPI,,8890,2,-70,-0.78,8970,8970,8800,148027,1316074010,359156000000,40400000,STK
114810,KR7114810005,한솔아이원스,KOSDAQ,우량기업부,12560,1,560,4.67,12130,12590,11950,305430,3751330205,359130265440,28593174,KSQ
462860,KR7462860008,더즌,KOSDAQ,중견기업부,4995,1,95,1.94,4800,5150,4760,6201939,30854753105,358859336445,71843711,KSQ
475560,KR7475560009,더본코리아,KOSPI,,24250,1,100,0.41,24350,24450,24150,19497,473393100,358333520000,14776640,STK
104700,KR7104700000,한국철강,KOSPI,,9820,2,-180,-1.8,9950,10070,9780,22848,226013755,357939000000,36450000,STK
015860,KR7015860000,일진홀딩스,KOSPI,,7250,1,30,0.42,7220,7290,7110,60280,434875840,357769251750,49347483,STK
001390,KR7001390004,KG케미칼,KOSPI,,5320,2,-330,-5.84,5600,5700,5280,503687,2737051390,357679719600,67233030,STK
034120,KR7034120006,SBS,KOSPI,,19120,1,100,0.53,19030,19180,18970,19593,373843615,354699670560,18551238,STK
445090,KR7445090004,에이직랜드,KOSDAQ,벤처기업부,32350,1,250,0.78,31750,32400,31300,104236,3312741825,353445036300,10925658,KSQ
126560,KR7126560002,현대퓨처넷,KOSPI,,3195,2,-10,-0.31,3205,3205,3185,57623,184032143,352098409275,110202945,STK
110990,KR7110990009,디아이티,KOSDAQ,우량기업부,18620,1,290,1.58,18450,18710,18120,165756,3043980645,351918000000,18900000,KSQ
138490,KR7138490008,코오롱ENP,KOSPI,,9260,1,50,0.54,9220,9320,9030,110375,1014434700,351880000000,38000000,STK
003520,KR7003520004,영진약품,KOSPI,,1920,2,-14,-0.72,1930,1947,1903,421286,809349903,351154043520,182892731,STK
009155,KR7009151002,삼성전기우,KOSPI,,120600,2,-400,-0.33,122000,122000,118000,21567,2595781700,350582270400,2906984,STK
011930,KR7011930005,신성이엔지,KOSPI,,1703,2,-6,-0.35,1712,1790,1662,4239703,7267369881,350559401153,205848151,STK
064550,KR7064550007,바이오니아,KOSDAQ,벤처기업부,13560,1,340,2.57,13010,13630,13010,213906,2877993725,349987545960,25810291,KSQ
403850,KR7403850001,더핑크퐁컴퍼니,KOSDAQ,중견기업부,24350,1,150,0.62,24550,25100,24150,104997,2571411650,349447093500,14351010,KSQ
084690,KR7084690007,대상홀딩스,KOSPI,,9610,2,-60,-0.62,9610,9750,9550,72925,701824335,348002490180,36212538,STK
378340,KR7378340004,필에너지,KOSDAQ,벤처기업부,16140,2,-360,-2.18,16000,16790,15780,466776,7569939930,346410915480,21462882,KSQ
108860,KR7108860008,셀바스AI,KOSDAQ,벤처기업부,12820,1,220,1.75,12550,12900,12420,532103,6808953510,345047607800,26914790,KSQ
060720,KR7060720000,KH바텍,KOSDAQ,벤처기업부,14530,2,-570,-3.77,14790,14920,14450,390110,5696152260,344033232260,23677442,KSQ
020000,KR7020000006,한섬,KOSPI,,15330,2,-120,-0.78,15450,15750,15160,148629,2272067495,343970661510,22437747,STK
024720,KR7024720005,콜마홀딩스,KOSPI,,10010,1,110,1.11,9900,10080,9890,102986,1030041335,343305552590,34296259,STK
270660,KR7270660004,에브리봇,KOSDAQ,벤처기업부,27000,2,-1100,-3.91,27350,27400,26450,445547,11963341900,342645741000,12690583,KSQ
200470,KR7200470003,에이팩트,KOSDAQ,중견기업부,8080,1,400,5.21,7680,8090,7430,1291983,10184048345,342285711440,42362093,KSQ
017860,KR7017860008,DS단석,KOSPI,,19440,2,-180,-0.92,19850,20200,19390,131605,2589923640,341837081280,17584212,STK
037460,KR7037460003,삼지전자,KOSDAQ,벤처기업부,20750,1,1700,8.92,19100,21500,18740,320273,6421077555,338609331500,16318522,KSQ
474650,KR7474650009,링크솔루션,KOSDAQ,기술성장기업부,60200,1,400,0.67,59800,61300,58100,129155,7738296000,338566726400,5624032,KSQ
156100,KR7156100000,엘앤케이바이오,KOSDAQ,벤처기업부,15540,1,340,2.24,15200,15550,14710,276805,4228756720,338562287700,21786505,KSQ
354320,KR7354320004,알멕,KOSDAQ,기술성장기업부,52900,1,1700,3.32,50000,53000,49900,82733,4253482975,338104054900,6391381,KSQ
306200,KR7306200007,세아제강,KOSPI,,118900,2,-1900,-1.57,120500,120600,118400,13775,1641283050,337236070000,2836300,STK
008060,KR7008060006,대덕,KOSPI,,9920,2,-80,-0.8,10000,10050,9850,86411,856016655,336190288000,33890150,STK
099430,KR7099430001,바이오플러스,KOSDAQ,우량기업부,5450,1,150,2.83,5310,5460,5270,438575,2364243935,335941934900,61640722,KSQ
018250,KR7018250001,애경산업,KOSPI,,12630,2,-220,-1.71,12740,12770,12560,53179,672343155,333557479050,26409935,STK
025860,KR7025860008,남해화학,KOSPI,,6710,2,-70,-1.03,6780,6830,6670,217704,1462773735,333345036530,49678843,STK
256840,KR7256840000,한국비엔씨,KOSDAQ,벤처기업부,4870,1,35,0.72,4815,4930,4780,893568,4337395481,333083094820,68394886,KSQ
216080,KR7216080002,제테마,KOSDAQ,우량기업부,9240,1,190,2.1,9150,9540,8990,463881,4315809945,332709466320,36007518,KSQ
234340,KR7234340008,헥토파이낸셜,KOSDAQ,우량기업부,23750,2,-250,-1.04,23000,24700,22800,2629360,62359745150,331803080000,13970656,KSQ
006405,KR7006401004,삼성SDI우,KOSPI,,204500,2,-4000,-1.92,207000,209500,200000,14734,3026456750,330859732000,1617896,STK
314130,KR7314130006,지놈앤컴퍼니,KOSDAQ,기술성장기업부,9530,2,-340,-3.44,9780,10100,9340,682973,6527414110,330202940110,34648787,KSQ
007690,KR7007690001,국도화학,KOSPI,,35650,1,750,2.15,35100,35850,34500,11975,423407900,330148660800,9260832,STK
190510,KR7190510008,나무가,KOSDAQ,우량기업부,23450,2,-550,-2.29,23900,23900,23200,210740,4949726425,329362683650,14045317,KSQ
203400,KR7203400007,에이비온,KOSDAQ,기술성장기업부,3655,1,5,0.14,3640,3740,3330,2852815,10078729574,329320266120,90101304,KSQ
243070,KR7243070000,휴온스,KOSDAQ,우량기업부,27400,1,300,1.11,27350,27700,27050,27872,761616775,328242821000,11979665,KSQ
003960,KR7003960002,사조대림,KOSPI,,35800,2,-100,-0.28,36250,36300,35650,5712,204640100,328087918600,9164467,STK
051500,KR7051500007,CJ프레시웨이,KOSDAQ,우량기업부,27600,1,750,2.79,27150,27800,26500,31549,865478800,327655773600,11871586,KSQ
357550,KR7357550003,석경에이티,KOSDAQ,기술성장기업부,60000,1,200,0.33,59600,61300,58500,15126,904341900,327300000000,5455000,KSQ
484810,KR7484810007,티엑스알로보틱스,KOSDAQ,중견기업부,21150,2,-850,-3.86,21250,21700,20550,528343,11057293975,326786852250,15450915,KSQ
194370,KR7194370003,제이에스코퍼레이션,KOSPI,,11260,2,-130,-1.14,11300,11400,11100,69468,780052140,326728695080,29016758,STK
035810,KR7035810001,이지홀딩스,KOSDAQ,우량기업부,5060,3,0,0.0,5060,5090,5000,260805,1314960080,326451896100,64516185,KSQ
017390,KR7017390006,서울가스,KOSPI,,65000,2,-100,-0.15,64700,65300,64200,8831,570979650,325000000000,5000000,STK
009160,KR7009160003,SIMPAC,KOSPI,,4965,1,70,1.43,4900,5030,4880,209429,1037896815,324566856120,65370968,STK
448280,KR7448280008,에코아이,KOSDAQ,중견기업부,10950,1,40,0.37,10730,11030,10630,32650,353045480,324460862550,29631129,KSQ
180400,KR7180400004,DXVX,KOSDAQ,관리종목(소속부없음),3275,1,75,2.34,3270,3290,3095,148292,473293462,322356389800,98429432,KSQ
136480,KR7136480001,하림,KOSDAQ,중견기업부,3035,2,-5,-0.16,3055,3060,3020,458461,1391197455,322346445570,106209702,KSQ
001820,KR7001820000,삼화콘덴서,KOSPI,,31000,2,-150,-0.48,31050,31150,30650,51061,1574412600,322245000000,10395000,STK
286940,KR7286940002,롯데이노베이트,KOSPI,,21250,2,-100,-0.47,21100,21500,21100,21835,465166400,321499048750,15129367,STK
001510,KR7001510007,SK증권,KOSPI,,678,2,-47,-6.48,690,698,660,18812156,12616783900,320416135938,472590171,STK
012030,KR7012030003,DB,KOSPI,,1591,1,35,2.25,1545,1591,1538,393696,616626489,320067727403,201173933,STK
274090,KR7274090000,켄코아에어로스페이스,KOSDAQ,기술성장기업부,24150,2,-250,-1.02,23700,25900,23100,1166669,28529164775,319790170350,13241829,KSQ
950250,KR8826050005,테라뷰,KOSDAQ,기술성장기업부,8930,2,-120,-1.33,9050,9220,8890,1139579,10311082140,317173337830,35517731,KSQ
236200,KR7236200002,슈프리마,KOSDAQ,우량기업부,43650,2,-650,-1.47,44300,45850,42800,227643,10064972950,316779966450,7257273,KSQ
0008Z0,KR70008Z0005,에스엔시스,KOSDAQ,벤처기업부,33550,2,-350,-1.03,34400,34450,33350,55992,1884258375,316596722200,9436564,KSQ
092230,KR7092230002,KPX홀딩스,KOSPI,,74800,1,1000,1.36,73300,74900,72900,3156,232777000,316003520800,4224646,STK
308430,KR7308430008,셀비온,KOSDAQ,기술성장기업부,24600,2,-700,-2.77,24850,25550,23450,221926,5506168300,315655146000,12831510,KSQ
416180,KR7416180008,신성에스티,KOSDAQ,벤처기업부,34750,2,-850,-2.39,34800,35450,34250,321886,11156427025,314132285500,9039778,KSQ
332570,KR7332570001,PS일렉트로닉스,KOSDAQ,벤처기업부,7170,2,-140,-1.92,7350,7520,7050,1852652,13326284875,313972335420,43789726,KSQ
002810,KR7002810000,삼영무역,KOSPI,,17000,2,-20,-0.12,17140,17140,16830,27500,465783150,313938116000,18466948,STK
010690,KR7010690006,화신,KOSPI,,8990,2,-320,-3.44,9010,9040,8850,447946,4012472025,313934485900,34920410,STK
005090,KR7005090006,SGC에너지,KOSPI,,21750,1,100,0.46,21600,22000,21600,20073,437310800,313402992750,14409333,STK
394280,KR7394280002,오픈엣지테크놀로지,KOSDAQ,기술성장기업부,14200,1,210,1.5,13860,14200,13800,212354,2963516525,313246021800,22059579,KSQ
033270,KR7033270000,유나이티드제약,KOSPI,,19090,2,-10,-0.05,19100,19250,18920,38178,728295895,311812661980,16333822,STK
005720,KR7005720008,넥센,KOSPI,,5810,3,0,0.0,5870,5870,5620,133346,766300745,311090506370,53543977,STK
041920,KR7041920000,메디아나,KOSDAQ,우량기업부,16710,1,380,2.33,15790,17040,15530,425096,6903045770,310776306330,18598223,KSQ
204620,KR7204620009,글로벌텍스프리,KOSDAQ,중견기업부,4410,2,-10,-0.23,4420,4445,4335,927670,4065790093,309949485300,70283330,KSQ
389260,KR7389260001,대명에너지,KOSDAQ,우량기업부,17230,2,-360,-2.05,17570,17600,17210,31374,543258780,308698279750,17916325,KSQ
338220,KR7338220007,뷰노,KOSDAQ,기술성장기업부,21950,1,150,0.69,21600,22050,21200,151840,3300924100,307340014850,14001823,KSQ
007160,KR7007160005,사조산업,KOSPI,,61300,1,3200,5.51,59000,62400,58100,41874,2536579800,306500000000,5000000,STK
452430,KR7452430002,사피엔반도체,KOSDAQ,기술성장기업부,37250,1,500,1.36,36700,38400,36600,82518,3090124975,306122213500,8218046,KSQ
054950,KR7054950001,제이브이엠,KOSDAQ,우량기업부,25300,2,-600,-2.32,25700,25900,24750,130277,3280455850,305874267600,12089892,KSQ
036200,KR7036200004,유니셈,KOSDAQ,우량기업부,9970,1,280,2.89,9700,9990,9610,287086,2814685645,305722303310,30664223,KSQ
377190,KR7377190004,디앤디플랫폼리츠,KOSPI,,3455,2,-15,-0.43,3470,3470,3410,200489,689683082,305422000000,88400000,STK
123890,KR7123890006,한국자산신탁,KOSPI,,2495,1,30,1.22,2470,2515,2445,301191,750493492,305322945370,122373926,STK
067080,KR7067080002,대화제약,KOSDAQ,중견기업부,16400,2,-190,-1.15,16420,16660,16210,142999,2343396375,305313060000,18616650,KSQ
002310,KR7002310001,아세아제지,KOSPI,,7530,2,-170,-2.21,7710,7710,7470,191329,1438847595,304833300300,40482510,STK
034830,KR7034830000,한국토지신탁,KOSPI,,1207,2,-7,-0.58,1210,1214,1205,311469,376470639,304754500610,252489230,STK
093520,KR7093520005,매커스,KOSDAQ,우량기업부,21450,2,-400,-1.83,22050,22050,21100,38234,816661675,303798323400,14163092,KSQ
035600,KR7035600006,KG이니시스,KOSDAQ,우량기업부,11020,1,350,3.28,10550,11080,10530,449419,4893523470,303649862680,27554434,KSQ
451760,KR7451760003,컨텍,KOSDAQ,기술성장기업부,19900,2,-600,-2.93,19990,21000,19500,1124479,22683300805,303518700400,15252196,KSQ
092790,KR7092790005,넥스틸,KOSPI,,11660,1,590,5.33,11410,11720,11310,596080,6851806410,303183320000,26002000,STK
482630,KR7482630001,삼양엔씨켐,KOSDAQ,중견기업부,27700,1,850,3.17,26350,28050,26300,283415,7702239450,303152678000,10944140,KSQ
045390,KR7045390002,대아티아이,KOSDAQ,우량기업부,4285,2,-90,-2.06,4350,4390,4250,736683,3167497969,301978420445,70473377,KSQ
033530,KR7033530007,SJG세종,KOSPI,,10850,1,90,0.84,10750,11200,10500,953506,10433682185,301857426850,27820961,STK
036890,KR7036890002,진성티이씨,KOSDAQ,우량기업부,13700,2,-250,-1.79,13950,14130,13630,103951,1428340050,301846935100,22032623,KSQ
206640,KR7206640005,바디텍메드,KOSDAQ,우량기업부,12850,1,260,2.07,12610,12870,12500,85053,1084928400,301802296000,23486560,KSQ
092730,KR7092730001,네오팜,KOSDAQ,우량기업부,18820,2,-390,-2.03,19400,19600,18810,82951,1589137155,301646752980,16027989,KSQ
025770,KR7025770009,한국정보통신,KOSDAQ,우량기업부,8020,2,-20,-0.25,7970,8060,7880,29461,235083590,300303053420,37444271,KSQ
078020,KR7078020005,LS증권,KOSDAQ,우량기업부,5410,1,10,0.19,5400,5500,5220,231815,1243691060,300153237900,55481190,KSQ
241590,KR7241590009,화승엔터프라이즈,KOSPI,,4945,2,-75,-1.49,5010,5070,4935,220192,1093524266,299613969820,60589276,STK
472850,KR7472850007,폰드그룹,KOSDAQ,중견기업부,5200,2,-50,-0.95,5250,5290,5160,30092,157488130,299372590400,57571652,KSQ
009290,KR7009290008,광동제약,KOSPI,,6010,1,120,2.04,5920,6050,5900,131112,783368825,299296846080,49799808,STK
900290,HK0000307485,GRT,KOSDAQ,외국기업(소속부없음),3700,2,-195,-5.01,3895,3900,3685,462896,1738462421,299145000000,80850000,KSQ
088260,KR7088260005,이리츠코크렙,KOSPI,,4700,2,-50,-1.05,4750,4750,4695,58583,276509833,297705473000,63341590,STK
265520,KR7265520007,AP시스템,KOSDAQ,우량기업부,19690,1,270,1.39,19310,19750,19290,98129,1915941850,296350665490,15050821,KSQ
334890,KR7334890001,이지스밸류플러스리츠,KOSPI,,4260,1,60,1.43,4205,4260,4200,235374,997855780,295851389580,69448683,STK
115450,KR7115450009,HLB테라퓨틱스,KOSDAQ,중견기업부,3505,1,20,0.57,3470,3565,3395,750220,2624640320,295759831815,84382263,KSQ
002320,KR7002320000,한진,KOSPI,,19410,2,-60,-0.31,19530,19530,19360,26038,505187225,295711544100,15235010,STK
900140,KYG5307W1015,엘브이엠씨홀딩스,KOSPI,,1530,2,-8,-0.52,1538,1552,1505,649717,990872561,295657860960,193240432,STK
058820,KR7058820002,CMG제약,KOSDAQ,중견기업부,1994,1,58,3.0,1926,1999,1900,1681985,3304478143,294797312902,147842183,KSQ
086390,KR7086390002,유니테스트,KOSDAQ,중견기업부,13930,1,900,6.91,12800,14440,12690,634777,8709201300,294398375180,21134126,KSQ
011760,KR7011760006,현대코퍼레이션,KOSPI,,22150,2,-200,-0.89,22250,22450,21950,44413,982943925,293021596900,13228966,STK
402030,KR7402030001,코난테크놀로지,KOSDAQ,기술성장기업부,23400,3,0,0.0,23200,23600,22850,60969,1424128500,292909219200,12517488,KSQ
012860,KR7012860003,모베이스전자,KOSDAQ,우량기업부,3995,1,10,0.25,3810,4280,3805,9380110,37901098670,292567660715,73233457,KSQ
043150,KR7043150002,바텍,KOSDAQ,우량기업부,19570,2,-160,-0.81,19760,19840,19430,34364,672904510,290697789920,14854256,KSQ
092870,KR7092870005,엑시콘,KOSDAQ,우량기업부,22250,1,1350,6.46,20850,22650,20100,858517,18296869725,290380233250,13050797,KSQ
003120,KR7003120003,일성아이에스,KOSPI,,21800,3,0,0.0,21900,21950,21550,2590,56290350,289940000000,13300000,STK
003920,KR7003920006,남양유업,KOSPI,,48300,2,-1600,-3.21,49950,49950,48150,51761,2513669525,289800000000,6000000,STK
009470,KR7009470006,삼화전기,KOSPI,,43750,1,3350,8.29,40400,47600,39000,1245317,55179400325,289354625000,6613820,STK
023410,KR7023410004,유진기업,KOSDAQ,우량기업부,3730,1,45,1.22,3665,3735,3655,252461,932446944,288369518990,77310863,KSQ
051980,KR7051980001,중앙첨단소재,KOSDAQ,중견기업부,2585,2,-95,-3.54,2640,2745,2570,2833863,7508369369,287172067765,111091709,KSQ
018310,KR7018310003,삼목에스폼,KOSDAQ,우량기업부,19480,2,-290,-1.47,19700,19780,19450,6998,136948900,286356000000,14700000,KSQ
128820,KR7128820008,대성산업,KOSPI,,6330,1,230,3.77,6190,6560,6060,1160852,7368946715,286340575740,45235478,STK
003200,KR7003200003,일신방직,KOSPI,,12450,2,-50,-0.4,12530,12530,12240,31178,385490070,285852000000,22960000,STK
211270,KR7211270004,AP위성,KOSDAQ,우량기업부,18950,2,-100,-0.52,18840,19940,18550,1225925,23427371980,285809660800,15082304,KSQ
140670,KR7140670001,알에스오토메이션,KOSDAQ,벤처기업부,22250,2,-1000,-4.3,23200,23450,22000,602692,13560843750,285686440000,12839840,KSQ
000320,KR7000320002,노루홀딩스,KOSPI,,21450,1,50,0.23,21450,21700,21300,18230,391566775,285095188950,13291151,STK
393890,KR7393890009,더블유씨피,KOSDAQ GLOBAL,기술성장기업부,8420,1,140,1.69,8190,8740,8020,1416264,11989495400,284959272480,33843144,KSQ
000490,KR7000490003,대동,KOSPI,,9880,2,-150,-1.5,10030,10030,9830,145308,1435977330,284809426200,28826865,STK
009680,KR7009680000,모토닉,KOSPI,,10140,2,-130,-1.27,10240,10240,10020,38668,390871340,284427000000,28050000,STK
473980,KR7473980001,노머스,KOSDAQ,기술성장기업부,25850,1,350,1.37,25500,26750,24950,252994,6538681500,284384173700,11001322,KSQ
082800,KR7082800004,비보존 제약,KOSDAQ,중견기업부,5670,1,590,11.61,5080,6430,4700,9590502,55429236372,284093456220,50104666,KSQ
053300,KR7053300000,한국정보인증,KOSDAQ,우량기업부,6680,1,20,0.3,6670,6900,6580,977367,6602603285,283508291480,42441361,KSQ
170920,KR7170920003,엘티씨,KOSDAQ,벤처기업부,26800,1,1900,7.63,25000,27700,24900,525869,13961582125,283118576800,10564126,KSQ
092460,KR7092460005,한라IMS,KOSDAQ,우량기업부,16450,1,90,0.55,16420,16770,16240,91301,1500005430,281454236000,17109680,KSQ
006340,KR7006340004,대원전선,KOSPI,,3640,2,-5,-0.14,3685,3745,3625,1765102,6448858171,280551802440,77074671,STK
096760,KR7096760004,JW홀딩스,KOSPI,,3790,2,-20,-0.52,3800,3825,3720,82461,311882812,280175530180,73924942,STK
382900,KR7382900009,범한퓨얼셀,KOSDAQ,벤처기업부,31950,2,-400,-1.24,33600,33650,31750,140271,4543306850,279913950000,8761000,KSQ
151860,KR7151860004,KG에코솔루션,KOSDAQ,우량기업부,5860,2,-80,-1.35,5900,5990,5740,201293,1170699190,278953591720,47603002,KSQ
013890,KR7013890009,지누스,KOSPI,,12520,3,0,0.0,12520,12650,12320,28421,353888375,278627291520,22254576,STK
065680,KR7065680001,우주일렉트로,KOSDAQ,우량기업부,30050,2,-400,-1.31,31100,31100,29450,21664,647709250,277676153550,9240471,KSQ
372170,KR7372170001,윤성에프앤씨,KOSDAQ,기술성장기업부,34800,1,350,1.02,34000,35200,33800,40244,1389551800,277670870400,7979048,KSQ
0007C0,KR70007C0003,아크릴,KOSDAQ,기술성장기업부,34550,2,-1250,-3.49,34200,37200,33500,314826,11118800875,277447694200,8030324,KSQ
042370,KR7042370007,비츠로테크,KOSDAQ,우량기업부,10570,2,-140,-1.31,11020,11090,10390,723925,7708310590,276934264250,26200025,KSQ
